t,u
2.004008016032064,0.3424576743452546
2.024048096192385,0.34325957656328954
2.0440881763527052,0.2747059008203713
2.064128256513026,0.36890816318719777
2.0841683366733466,0.36014237646005093
2.1042084168336674,0.33576413346954936
2.124248496993988,0.32380073550621413
2.1442885771543083,0.3356476312812734
2.164328657314629,0.32223906987412987
2.1843687374749496,0.3320984741208463
2.2044088176352705,0.288060423076199
2.224448897795591,0.29284649557498016
2.244488977955912,0.3373540450629473
2.2645290581162323,0.28137915998497526
2.284569138276553,0.1846628409938441
2.3046092184368736,0.2565681141517427
2.3246492985971945,0.23908582897540537
2.344689378757515,0.19607973657969774
2.3647294589178354,0.21106568352184082
2.3847695390781563,0.25035648802127863
2.4048096192384767,0.20558341148708514
2.4248496993987976,0.20001347716673606
2.444889779559118,0.1306854893490231
2.464929859719439,0.12868116513078146
2.4849699398797593,0.11730158842849694
2.50501002004008,0.09520958604311146
2.5250501002004007,0.09417516891067418
2.5450901803607215,0.09787400792231093
2.565130260521042,0.009875047247024746
2.5851703406813624,0.00981323706262189
2.6052104208416833,0.040411638806731376
2.6252505010020037,0.0028220553303796893
2.6452905811623246,-0.10128113596860905
2.665330661322645,-0.005556287798369461
2.685370741482966,-0.06937937824036369
2.7054108216432864,-0.1030191178036444
2.7254509018036073,-0.14864791886501805
2.7454909819639277,-0.12493104741026238
2.7655310621242486,-0.09528605344835599
2.785571142284569,-0.12377607858553082
2.8056112224448895,-0.09154534302265496
2.8256513026052104,-0.1437262633118345
2.845691382765531,-0.12542728452648666
2.8657314629258517,-0.1462442872761003
2.885771543086172,-0.1997440391248087
2.905811623246493,-0.10658867629107001
2.9258517034068134,-0.15806504969594082
2.9458917835671343,-0.15351187645663072
2.9659318637274548,-0.20966339962761213
2.9859719438877756,-0.1936923014196213
3.006012024048096,-0.2142245631207569
3.0260521042084165,-0.20688167229584667
3.0460921843687374,-0.1934820616763164
3.066132264529058,-0.23166620732361837
3.0861723446893787,-0.23819628893912276
3.106212424849699,-0.20802523714458657
3.12625250501002,-0.20495548579696393
3.1462925851703405,-0.25951657341817225
3.1663326653306614,-0.18810440737792092
3.186372745490982,-0.19512479021335447
3.2064128256513023,-0.2024222464752055
3.226452905811623,-0.1927238600800578
3.2464929859719436,-0.25128658039203
3.2665330661322645,-0.19041080293934595
3.286573146292585,-0.2008240059763094
3.306613226452906,-0.17933953350139223
3.3266533066132262,-0.18674156445220078
3.346693386773547,-0.18289983669885368
3.3667334669338675,-0.19274154357929868
3.3867735470941884,-0.17328675821486805
3.406813627254509,-0.16528675710822488
3.4268537074148293,-0.1436326014296224
3.44689378757515,-0.11053701810856272
3.4669338677354706,-0.15586829079694894
3.4869739478957915,-0.056775936673017266
3.507014028056112,-0.05919803529744449
3.527054108216433,-0.029604051827729336
3.5470941883767533,-0.007767239080151207
3.567134268537074,-0.02350193935581777
3.5871743486973946,0.0314026907745596
3.6072144288577155,-0.05410392312778814
3.627254509018036,-0.013404562588500729
3.6472945891783564,-0.020091273541258368
3.6673346693386772,0.008393398928869984
3.6873747494989977,-0.0014908361048299942
3.7074148296593186,0.03145786686058159
3.727454909819639,0.07185081504770002
3.74749498997996,0.06714270735135833
3.7675350701402803,-0.03285725629261235
3.787575150300601,0.02620709880589207
3.8076152304609217,0.06361214824019049
3.8276553106212425,0.03988793089719487
3.847695390781563,0.11427650358955108
3.8677354709418834,0.09615752837199118
3.8877755511022043,0.12320771066464309
3.9078156312625247,0.08614448964025247
3.9278557114228456,0.16058797150319196
3.947895791583166,0.1425059745994605
3.967935871743487,0.15580490490262977
3.9879759519038074,0.12766207185354078
4.008016032064128,0.09606814717609659
4.028056112224449,0.11559302970641569
4.04809619238477,0.09972056706145348
4.06813627254509,0.14866435533432568
4.0881763527054105,0.1740353094924544
4.108216432865731,0.1465641753292718
4.128256513026052,0.1495652256194334
4.148296593186372,0.1327067529383462
4.168336673346693,0.11150821711004447
4.188376753507014,0.11042542221712545
4.208416833667335,0.15464685040210702
4.228456913827655,0.12588076878231172
4.248496993987976,0.10241197473757883
4.268537074148297,0.09538198397333192
4.288577154308617,0.09661172141805018
4.3086172344689375,0.08476653136363334
4.328657314629258,0.10067428813117113
4.348697394789579,0.14345163216854007
4.368737474949899,0.1288975114148166
4.38877755511022,0.09895408324570687
4.408817635270541,0.06165073206675707
4.428857715430862,0.08760565272260022
4.448897795591182,0.05948725322702837
4.468937875751503,0.10576019724314656
4.488977955911824,0.0775432114928744
4.509018036072144,0.06107868770545396
4.529058116232465,0.02844367705119629
4.5490981963927855,0.035739660527295214
4.569138276553106,0.019022992588532905
4.589178356713426,0.028091851256257863
4.609218436873747,0.04046028676069315
4.629258517034068,-0.10810978554558295
4.649298597194389,0.006140635629818463
4.669338677354709,-0.009835217110598813
4.68937875751503,0.04212129957183536
4.709418837675351,-0.03810538097200432
4.729458917835671,-0.009258974406155546
4.749498997995992,0.026841737021286304
4.7695390781563125,-0.029834221811816577
4.789579158316633,-0.008327260881963715
4.809619238476953,-0.01419087311390616
4.829659318637274,-0.07736957005380861
4.849699398797595,-0.03921866672074049
4.869739478957916,0.000994025544704867
4.889779559118236,-0.025252450751810193
4.909819639278557,-0.07101607037469959
4.929859719438878,-0.050361429875074394
4.949899799599198,0.00641080058489487
4.969939879759519,-0.05950789401651204
4.98997995991984,-0.10861631620121853
5.01002004008016,-0.03670352108223977
5.03006012024048,-0.020222136094009302
5.050100200400801,-0.08758324692103697
5.070140280561122,-0.07923032226479611
5.090180360721443,-0.11335905553944634
5.110220440881763,-0.1149357200503563
5.130260521042084,-0.032241053581320685
5.150300601202405,-0.04345494923466035
5.170340681362725,-0.055952323143003455
5.190380761523046,-0.06003194396540758
5.210420841683367,-0.05692265551440143
5.2304609218436875,-0.10717824062505532
5.2505010020040075,-0.06944812230101692
5.270541082164328,-0.08436220677773502
5.290581162324649,-0.08588219318582442
5.31062124248497,-0.07600169281702392
5.33066132264529,-0.07972667740358427
5.350701402805611,-0.10571396133729472
5.370741482965932,-0.07893257017698915
5.390781563126252,-0.029684268313510793
5.410821643286573,-0.06406833594433685
5.430861723446894,-0.0752885957501439
5.4509018036072145,-0.09854645643258281
5.4709418837675345,-0.08037785896150317
5.490981963927855,-0.04773200412197584
5.511022044088176,-0.04649392009274536
5.531062124248497,-0.07373368438824358
5.551102204408817,-0.04387524368064358
5.571142284569138,-0.059975311569093956
5.591182364729459,-0.030606963559861738
5.611222444889779,-0.0049648709009336885
5.6312625250501,-0.0160780414371925
5.651302605210421,-0.021308637748582698
5.671342685370742,0.008690944923169233
5.691382765531062,-0.03580820445256198
5.7114228456913825,0.042670032899302664
5.731462925851703,-0.010520202538374393
5.751503006012024,-0.01089421101894585
5.771543086172344,-0.03821386759727249
5.791583166332665,-0.062376408692897886
5.811623246492986,0.00011557680246066133
5.831663326653306,0.026506842654414595
5.851703406813627,-0.010881855532705258
5.871743486973948,-0.015212963019522005
5.891783567134269,0.04884767778915177
5.911823647294589,0.0323565771338472
5.9318637274549095,0.03672195477418891
5.95190380761523,-0.03501086067363114
5.971943887775551,-0.013536446916170109
5.991983967935871,0.0018343198428722209
6.012024048096192,0.013856302157369195
6.032064128256513,0.04305551378445682
6.052104208416833,0.02212000208095491
6.072144288577154,-0.0025020990024473833
6.092184368737475,0.04829111720936651
6.112224448897796,0.10188780213598614
6.132264529058116,0.05136543827389975
6.152304609218437,0.0728549749750634
6.1723446893787575,0.051176527837428876
6.192384769539078,0.037919856159585735
6.212424849699398,0.08122852955034762
6.232464929859719,0.004900733030177247
6.25250501002004,0.030130510447660422
6.27254509018036,0.02766746977664843
6.292585170340681,0.08480974838280736
6.312625250501002,0.019519125613390906
6.332665330661323,-0.007625782612870301
6.352705410821643,-0.000949827152660003
6.372745490981964,0.06457772601082902
6.3927855711422845,0.08127208618036211
6.4128256513026045,0.05630332021342878
6.432865731462925,0.06735818496357694
6.452905811623246,0.061646799437892
6.472945891783567,-0.033094281780359676
6.492985971943887,0.04794774995877313
6.513026052104208,0.07128196994003169
6.533066132264529,-0.01732361276237796
6.55310621242485,0.04483125484898784
6.57314629258517,0.037502535450631175
6.593186372745491,0.012007141972535345
6.613226452905812,0.02501295206753649
6.633266533066132,0.03432200470757973
6.6533066132264524,0.02539085496114606
6.673346693386773,0.006780463980397354
6.693386773547094,0.037492840343666844
6.713426853707414,0.003985590607251431
6.733466933867735,-0.014696029974623593
6.753507014028056,-0.012850242588227322
6.773547094188377,-0.024233332086601774
6.793587174348697,0.019250774138845284
6.813627254509018,-0.023668201900074834
6.833667334669339,-0.047372764554395444
6.853707414829659,-0.03666492401422408
6.8737474949899795,-0.046930248436171745
6.8937875751503,-0.024891548785060634
6.913827655310621,-0.07244657455738418
6.933867735470941,-0.016351134593622783
6.953907815631262,0.009537200491733065
6.973947895791583,-0.014739493058464299
6.993987975951904,0.0011017156281905721
7.014028056112224,-0.05939990441383167
7.034068136272545,-0.014075845808156443
7.054108216432866,-0.02651859639381114
7.074148296593186,0.021630267951891553
7.0941883767535066,-0.02126928883072871
7.114228456913827,-0.11504528761422941
7.134268537074148,-0.11196324273352402
7.154308617234468,-0.024214142498573656
7.174348697394789,-0.0442732511854526
7.19438877755511,-0.03499937364081189
7.214428857715431,-0.0964923694732966
7.234468937875751,-0.04278289316571929
7.254509018036072,-0.022618728921432452
7.274549098196393,-0.001232778383136915
7.294589178356713,-0.04794379626035086
7.314629258517034,-0.02831375774564314
7.3346693386773545,-0.0024588649162738327
7.354709418837675,0.035158039809698644
7.374749498997995,-0.040297035287472825
7.394789579158316,-0.033746836940219536
7.414829659318637,0.025222647653523285
7.434869739478958,0.0198812583189319
7.454909819639278,-0.03726703990504965
7.474949899799599,-0.024381930602164505
7.49498997995992,-0.03282429878761463
7.51503006012024,-0.061705986726083295
7.535070140280561,-0.03564521881108883
7.5551102204408815,-0.026559196747512583
7.575150300601202,0.0018626480307257602
7.595190380761522,-0.0004174455572886239
7.615230460921843,-0.0643491306016866
7.635270541082164,0.020813394694914326
7.655310621242485,-0.010991232027000203
7.675350701402805,-0.04728099735100935
7.695390781563126,-0.015434459703353807
7.715430861723447,-0.07167606125255364
7.735470941883767,-0.023837450549835444
7.755511022044088,-0.019285175942762238
7.775551102204409,-0.04186226785569377
7.7955911823647295,0.024043956887351576
7.8156312625250495,-0.043640536415815376
7.83567134268537,-0.008108480376378221
7.855711422845691,0.034796619354622936
7.875751503006012,-0.022379789014487384
7.895791583166332,0.01606123631785599
7.915831663326653,0.035797675584005595
7.935871743486974,0.0005584281203592232
7.955911823647294,0.009273783495001074
7.975951903807615,0.03908318525553185
7.995991983967936,-0.01327000157740297
8.016032064128256,-0.044262405185361495
8.036072144288577,1.2291692931303694e-05
8.056112224448897,-0.036687425058509596
8.076152304609218,0.026677752517326084
8.09619238476954,0.00611006081363692
8.11623246492986,0.005195432026901304
8.13627254509018,-0.01841609003964261
8.1563126252505,-0.03321512983403165
8.176352705410821,0.023456794447176264
8.196392785571142,0.05234347785262919
8.216432865731463,0.04630934930859625
8.236472945891784,0.014778863241873176
8.256513026052104,0.04574403914300311
8.276553106212425,-0.032636713383253364
8.296593186372744,-0.015481537360689765
8.316633266533065,0.04748274066476191
8.336673346693386,-0.01014042807740632
8.356713426853707,0.045099501412695635
8.376753507014028,0.02470724924592968
8.396793587174349,0.06822724646612228
8.41683366733467,0.03141273831524859
8.436873747494989,-0.012719654684354967
8.45691382765531,0.028265548880678767
8.47695390781563,0.0320972332917695
8.496993987975952,0.040212610080479626
8.517034068136272,0.006245459773602862
8.537074148296593,0.019038153081879224
8.557114228456914,-0.005897589310779805
8.577154308617233,-0.008747549924069745
8.597194388777554,0.003932013707003959
8.617234468937875,-0.02798533710888139
8.637274549098196,0.03221114971765379
8.657314629258517,-0.012956875799916924
8.677354709418838,0.02137109422091753
8.697394789579159,0.016373486610386453
8.71743486973948,-0.00688953723691779
8.737474949899799,0.06497218988242591
8.75751503006012,-0.014947499317239786
8.77755511022044,0.046240328884544796
8.797595190380761,0.026838582106207255
8.817635270541082,0.013064425976058223
8.837675350701403,0.023353518440519604
8.857715430861724,0.010940017318668687
8.877755511022043,-0.012842775258472395
8.897795591182364,-0.013839988728415577
8.917835671342685,0.0034037929184264353
8.937875751503006,-0.012748738521206114
8.957915831663327,0.0005691855356537007
8.977955911823647,-0.020557472110200255
8.997995991983968,-0.048094574192973506
9.018036072144287,0.029163599894206253
9.038076152304608,-0.011518949674259676
9.05811623246493,-0.029762704806590795
9.07815631262525,-0.007735906005322899
9.098196392785571,-0.03980327729195664
9.118236472945892,-0.05637678923920787
9.138276553106213,0.0139628636094077
9.158316633266534,-0.02099721596898093
9.178356713426853,-0.012320605847313001
9.198396793587174,-0.05456655305471298
9.218436873747494,0.013722747294326869
9.238476953907815,-0.05666844342788003
9.258517034068136,0.036303860978165216
9.278557114228457,0.010473697330248841
9.298597194388778,-0.0008075828764155003
9.318637274549097,-0.03237536183834967
9.338677354709418,-0.013756786472560543
9.358717434869739,-0.004185250886809881
9.37875751503006,-0.015646428845740856
9.39879759519038,-0.01072956760616535
9.418837675350701,-0.022183201589745315
9.438877755511022,-0.02818523842010715
9.458917835671341,-0.0209517138927149
9.478957915831662,-0.006969076984496001
9.498997995991983,0.019951009769713233
9.519038076152304,-0.020274783495889855
9.539078156312625,0.0537108869489651
9.559118236472946,-0.004321560446172434
9.579158316633267,-0.04220906559614611
9.599198396793588,0.006881147031961121
9.619238476953907,0.00134915253987256
9.639278557114228,-0.025953172581849974
9.659318637274549,-0.0025329989513178013
9.67935871743487,0.024833460077500327
9.69939879759519,-0.08816300829937147
9.719438877755511,0.004975833622628708
9.739478957915832,-0.017627027614908974
9.759519038076151,-0.01451449513223911
9.779559118236472,0.02847654242981465
9.799599198396793,-0.04876054420024948
9.819639278557114,0.05393426113236401
9.839679358717435,-0.03131208961902281
9.859719438877756,-0.016374273618473538
9.879759519038076,-0.06282496803055491
9.899799599198396,-0.01991743763613746
9.919839679358716,0.022339241558346837
9.939879759519037,-0.05099911898383844
9.959919839679358,0.024906462629880072
9.97995991983968,0.013151790666559419
10.0,0.008393414274147306
